cID,exclusion_reason,n_primary_studies_pet_outlier_removed,n_primary_studies_random_effect_outlier_removed,k_all_data,k_outlier_removed,n_outliers_removed,k_random_effect_outlier_removed,n_random_effect_outliers_removed,pet_peese_method_all_data,pet_peese_method_outlier_removed,pet_peese_estimate_all_data,pet_peese_estimate_outlier_removed,random_effect_estimate_all_data,random_effect_estimate_outlier_removed,random_effect_between_study_variance_all_data,random_effect_within_study_effect_size_variance_all_data,random_effect_between_study_variance_outlier_removed,random_effect_within_study_effect_size_variance_outlier_removed,random_effect_final_model_warnings
83-2,NA,9,8,10,10,0,9,1,PET,PET,0.013891252498921059,0.013891252498921059,0.06258271196553415,0.05856792601181663,8.535677918783195e-5,4.1540137008647716e-9,4.773370045442294e-10,1.597276131257164e-10,
847-1,NA,6,6,7,7,0,7,0,PET,PET,0.746281127244178,0.746281127244178,0.5009003610712561,0.5009003610712561,0.10658666903185311,0.04225902362204106,0.10658666903185311,0.04225902362204106,
847-2,NA,8,8,8,8,0,8,0,PET,PET,-0.9712389699445447,-0.9712389699445447,0.30166538915037583,0.30166538915037583,1.0762239290168159,0,1.0762239290168159,0,
849-1,NA,19,19,31,31,0,31,0,PEESE,PEESE,0.46700848589022337,0.46700848589022337,0.5156904989978733,0.5156904989978733,0.10959522261091713,0.0483566202954346,0.10959522261091713,0.0483566202954346,
849-2,NA,18,18,33,33,0,33,0,PET,PET,-0.0048248135352006605,-0.0048248135352006605,0.0829127737485604,0.0829127737485604,0.065832396159032,0.0208579869624147,0.065832396159032,0.0208579869624147,
849-3,NA,9,9,15,15,0,15,0,PEESE,PEESE,0.37155800724278126,0.37155800724278126,0.24490100162286388,0.24490100162286388,0.11357550447613991,3.926532154989272e-9,0.11357550447613991,3.926532154989272e-9,
850-1,NA,6,6,7,7,0,7,0,PET,PET,-9.796613985800922,-9.796613985800922,-11.264977993732868,-11.264977993732868,7.157185620806643e-4,92.69048174847387,7.157185620806643e-4,92.69048174847387,
850-2,NA,6,6,7,7,0,7,0,PET,PET,0.013515913430963837,0.013515913430963837,0.07348204487997331,0.07348204487997331,1.849621689586705e-10,0.005793774687174618,1.849621689586705e-10,0.005793774687174618,
855-1,NA,13,13,42,40,2,41,1,PET,PET,-0.08858771237498486,-2.7992770826270075,0.78912152541076,0.606224803205938,4.558964999772096e-6,4.810635232575977,3.0712402715086606e-6,3.28483747763923,
855-2,NA,33,33,79,78,1,79,0,PEESE,PEESE,-0.2346459762640467,-0.2230747483696872,2.066899494541527,2.066899494541527,3.7263516442548608,1.0390141784358589,3.7263516442548608,1.0390141784358589,
855-3,NA,18,18,47,45,2,46,1,PET,PEESE,-2.4371549107384274,0.3862936136785916,2.156726217485444,1.9995659727609665,6.791748367517364,2.2353439065741667,4.3362699822954855,2.1979383993645962,
855-4,NA,25,25,66,64,2,65,1,PEESE,PEESE,-1.1015386412445618,-1.1762212801940772,1.451073856487003,1.2961032159748744,11.19628381835236,3.2117034195454788,11.569146436645976,2.028014926449605,
871-1,NA,12,12,12,12,0,12,0,PET,PET,8.78873004815317e-4,8.78873004815317e-4,0.32636055253534857,0.32636055253534857,0.12488773895313984,0,0.12488773895313984,0,
871-2,NA,5,5,5,5,0,5,0,PEESE,PEESE,0.11737693621044828,0.11737693621044828,0.1199400807599227,0.1199400807599227,1.4297467686927442e-10,0,1.4297467686927442e-10,0,
871-3,NA,6,6,6,6,0,6,0,PET,PET,0.004942765454128584,0.004942765454128584,0.0755679031131228,0.0755679031131228,2.1943510611475598e-10,0,2.1943510611475598e-10,0,
877-1,NA,29,30,124,122,2,122,2,PEESE,PEESE,-0.12017973757543772,-0.34945479598554186,0.9079891120981545,0.9259100248503339,0.9819206369230815,0.05759750044449303,0.8266703925636674,0.06153264745943787,
877-2,NA,27,27,117,117,0,117,0,PEESE,PEESE,-0.041907476704798344,-0.041907476704798344,1.1297130388799297,1.1297130388799297,1.0657500818229035,0.47836704692071075,1.0657500818229035,0.47836704692071075,
908-1,NA,6,6,13,13,0,13,0,PET,PET,0.01160355779125545,0.01160355779125545,0.021218447369252,0.021218447369252,4.787611553847379e-4,0.0010850012777123355,4.787611553847379e-4,0.0010850012777123355,
91-1,NA,33,33,269,260,9,260,9,PEESE,PEESE,0.6699550677595124,0.626121857658023,0.6652805884696843,0.6232022872339809,0.6797183775901353,0.6929322263244171,0.4364479010804927,0.35604993797022727,Ratio of largest to smallest sampling variance extremely large. May not be able to obtain stable results.
91-10,NA,73,73,614,603,11,602,12,PEESE,PET,0.2746340801849452,0.09743697033007336,0.2786802872566141,0.11000556676428236,0.9567390604202362,0.8632683626195173,0.3494832191192115,0.4648090705158276,Ratio of largest to smallest sampling variance extremely large. May not be able to obtain stable results.
91-11,NA,47,47,544,544,0,544,0,PEESE,PEESE,-0.7408510258429948,-0.7408510258429948,-0.744493261202691,-0.744493261202691,0.28621171046180055,2.3025310868795166,0.28621171046180055,2.3025310868795166,Ratio of largest to smallest sampling variance extremely large. May not be able to obtain stable results.
91-12,NA,5,5,31,31,0,31,0,PET,PET,-0.16511229183640738,-0.16511229183640738,-0.1868448597128555,-0.1868448597128555,0.0492232636015258,0.08525823980865259,0.0492232636015258,0.08525823980865259,
91-2,NA,22,22,187,182,5,180,7,PEESE,PEESE,-0.3382364543326548,-0.24851721981490943,-0.38827873200763885,-0.2761993219734437,0.1595806584275491,0.6889071826745101,0.04943267669435411,0.28134856862456553,Ratio of largest to smallest sampling variance extremely large. May not be able to obtain stable results.
91-3,NA,14,14,133,131,2,131,2,PEESE,PEESE,-0.09345988795097339,-0.0748041654064803,-0.08940086372693995,-0.07136721597560217,0.012247708335794047,0.055878542387494096,0.014578292721694789,0.03362760467096277,Ratio of largest to smallest sampling variance extremely large. May not be able to obtain stable results.
91-4,NA,37,37,240,228,12,228,12,PEESE,PEESE,-0.44589133855182855,-0.26782286020611445,-0.4480214096376854,-0.2689534690593398,0.4681121999123206,0.7104720568772843,0.19189296430151928,0.1593628749998444,Ratio of largest to smallest sampling variance extremely large. May not be able to obtain stable results.
91-5,NA,31,31,183,180,3,180,3,PEESE,PEESE,0.045275616544622754,0.05005019366732992,0.04313789915958349,0.04842025645585949,0.03694164091427455,0.037713806235995205,0.03360143454938044,0.03152892337071888,Ratio of largest to smallest sampling variance extremely large. May not be able to obtain stable results.
91-6,NA,69,69,705,682,23,681,24,PEESE,PEESE,-0.15792841179500916,-0.08380721525568234,-0.15794395358948227,-0.08143000958047558,0.09942312342402333,0.17336928031585336,0.011007288203107306,0.04382315029072954,Ratio of largest to smallest sampling variance extremely large. May not be able to obtain stable results.
91-7,NA,6,6,32,32,0,32,0,PET,PET,0.1793189431682529,0.1793189431682529,0.17763165608546208,0.17763165608546208,0.24114114072298282,0.05270947210663025,0.24114114072298282,0.05270947210663025,
91-8,NA,8,8,45,43,2,43,2,PET,PET,-0.07817854118651443,-0.06696993794936919,-0.0793069538120725,-0.07275160987958512,0.002975295475015144,0.03739941861021437,0.007343822038333107,0.014353633802277584,Ratio of largest to smallest sampling variance extremely large. May not be able to obtain stable results.
91-9,NA,13,13,158,154,4,154,4,PEESE,PEESE,-0.7817756419646263,-0.5944331032621482,-0.8049362015802293,-0.6180851861398438,0.6408328772595404,0.7384276850048235,0.18048811442024862,0.3022462844973879,Ratio of largest to smallest sampling variance extremely large. May not be able to obtain stable results.
912-1,NA,30,30,65,65,0,65,0,PEESE,PEESE,0.5534227834354237,0.5534227834354237,0.6004362065995348,0.6004362065995348,0.0994600974654538,0.1431147990668637,0.0994600974654538,0.1431147990668637,
912-2,NA,45,45,101,101,0,101,0,PEESE,PEESE,0.8624746911356581,0.8624746911356581,0.9094765625189395,0.9094765625189395,0.1207557799768894,0.17756590342377634,0.1207557799768894,0.17756590342377634,
936-1,NA,13,13,64,64,0,64,0,PET,PET,-0.25122794662716724,-0.25122794662716724,-3.280255678913906,-3.280255678913906,8.021872489195676,5.141241029067431,8.021872489195676,5.141241029067431,
936-2,NA,11,11,49,49,0,49,0,PET,PET,-1.0360661649865255,-1.0360661649865255,-3.7287222828990876,-3.7287222828990876,10.668403086877257,40.009666146355215,10.668403086877257,40.009666146355215,
936-3,NA,8,8,16,16,0,16,0,PET,PET,0.09350399885318027,0.09350399885318027,0.11951138232036876,0.11951138232036876,0.0021513801603801883,9.939146065792008e-10,0.0021513801603801883,9.939146065792008e-10,
939-1,NA,31,31,68,66,2,67,1,PET,PEESE,0.1943835888668372,-0.36548308291404813,-1.2346068393751555,-1.2078018739542438,0.7152403806715355,0.8788242967413227,0.6304833641560873,0.8477096022747582,
939-2,NA,25,25,55,53,2,53,2,PET,PEESE,0.5477662216273986,-0.09137206688190552,-1.0172949693569564,-0.8796019999850287,3.58100412122668,1.9629194156974896,2.760912810178663,1.253608471659854,
952-1,NA,12,12,13,13,0,13,0,PEESE,PEESE,0.11466533316008509,0.11466533316008509,0.12233851705671175,0.12233851705671175,0.005370143955272094,1.4098681790878766e-9,0.005370143955272094,1.4098681790878766e-9,
952-2,NA,14,14,16,16,0,16,0,PEESE,PEESE,0.10584810811806714,0.10584810811806714,0.11942556094723791,0.11942556094723791,0.0012478154927443497,2.2289084590302276e-9,0.0012478154927443497,2.2289084590302276e-9,
952-3,NA,9,9,9,9,0,9,0,PET,PET,0.13258184156669592,0.13258184156669592,0.1528156128482627,0.1528156128482627,0.006398226900147728,0,0.006398226900147728,0,
963-1,NA,5,5,8,8,0,8,0,PET,PET,85.5704103246263,85.5704103246263,596.2384119568047,596.2384119568047,43073.789244231215,0.07354130360254772,43073.789244231215,0.07354130360254772,
996-1,NA,6,6,6,6,0,6,0,PET,PET,0.7310422789045128,0.7310422789045128,0.6166713572127249,0.6166713572127249,0.01084067347716116,0,0.01084067347716116,0,
996-2,NA,5,5,5,5,0,5,0,PET,PET,-0.5630662240195903,-0.5630662240195903,0.6201409357971008,0.6201409357971008,0.12657088925036158,0,0.12657088925036158,0,
996-3,NA,6,6,6,6,0,6,0,PET,PET,0.22847392657825438,0.22847392657825438,0.8828649600848635,0.8828649600848635,0.2803096286931664,0,0.2803096286931664,0,
996-4,NA,5,5,5,5,0,5,0,PET,PET,0.4649543832100259,0.4649543832100259,0.8848283751429482,0.8848283751429482,0.17679870242134835,0,0.17679870242134835,0,
996-5,NA,6,6,6,6,0,6,0,PET,PET,-0.07882100602048236,-0.07882100602048236,1.2326492745448703,1.2326492745448703,0.23463683502321245,0,0.23463683502321245,0,
996-6,NA,6,6,6,6,0,6,0,PET,PET,-0.06734311116905034,-0.06734311116905034,0.9458787965444675,0.9458787965444675,0.33554282153286796,0,0.33554282153286796,0,
